,idx,channel_url,date,message,views,forwards,entities,tickers,sentiment,label
1652,120470,https://t.me/finrangecom,2020-01-30 15:58:32+00:00,"​​ФосАгро демонстрирует сильную динамику производственных показателей Объем производства удобрений увеличился на 2,8% по сравнению с аналогичным периодом 2018 г. - до 2358,9 тыс. тонн. В годовом выражении выпуск удобрений и кормовых фосфатов достиг рекордной отметки в 9521,8 тыс. тонн, увеличившись на 6,1% по сравнению с показателем за 2018 г. Продажи по основным видам продукции за октябрь-декабрь выросли на 16,1% и составили 2 275,5 тыс. тонн, при этом, продажи фосфорных и азотных удобрений выросли на 16,6% и 14,5% соответственно. Положительная динамика продаж в IV кв. 2019 г. обусловлена благоприятным соотношением цен на сельскохозяйственную продукцию и удобрения. Также на результатах сказался эффект низкой базы в аналогичном периоде прошлого года, на фоне транспортных ограничений в Европе, которые не позволили в полном объеме реализовать продукцию со складов. Производитель фосфорных удобрений отчитался о сильных производственных результатах. В пользу ФосАгро сыграл стабильный спрос на основных рынках сбыта, который позволил нарастить объемы производства, а также умение компани быстро адаптироваться под рыночные изменения. Несмотря на это, негативные факторы в виде укрепления рубля и падения цен на удобрения, могут отрицательно повлиять на итоговые финансовые результаты. Но компания может это компенсировать сильными производственными показателями, что мы наблюдали по итогам 9 мес. 2019 г. Мы сохраняем акции в нашем консервативном портфеле в объеме 10%, купленные по 2290 руб. Подробнее с графиками смотрите на портале.",9180.0,27.0,ФосАгро,фосагро,Positive,1
1653,120477,https://t.me/finrangecom,2020-01-23 16:15:48+00:00,"​​Полиметалл: производственные результаты за 2019 г. Объем производства в IV кв. упал на 15% и составил 383 тыс. унций. Данное снижение произошло на фоне плановой остановки производства АГМК в отчетном квартале, что в свою очередь, является частью мероприятий по проекту АГМК-2, отмечают в компании. Несмотря на это, по итогам 2019 г. объем производства увеличился на 3% по сравнению с 2018 г. и составил 1614 тыс. унций в золотом эквиваленте. Тем самым, золотодобытчик перевыполнил производственный план в 1,55 млн унций на 4%. За прошедший год производство золота увеличилось на 8%, а производство серебра продемонстрировало отрицательную динамику и снизилось на 15%, что связано с продажей части активов золотодобытчика и запланированного снижения содержаний на Дукате. Выручка Полиметалла выросла на 19% и составила $2,2 млрд, чему способствовали увеличение продаж на фоне роста цен на золото. Положительная динамика производственных показателей обусловлена, высокими результатами Кызыла и стабильными результатами остальных предприятий компании, а также положительной динамикой цен на золото. При этом, как отметили в компании, в IV кв. удалось сгенерировать значительный FCF, который был направлен на сокращение долга до $1,48 млрд. В связи с этим, показатель Net debt/EBITDA ожидается меньше 1,5x. Полиметалл продемонстрировал сильные операционные результаты за отчетный период, мы ждем роста финансовых показателей по итогам 2019 г. Снижение в отчетном квартале объемов производства было запланированным, поэтому не стоит это считать, как негативный фактор. А вот повышение затрат и продолжение укрепления рубля в 2020 г. может оказать негативное влияние на показатели компании, в частности, на FCF и далее на выплату дивидендов. Но учитывая то, что золотодобытчик уже 8 год подряд перевыполняет производственный план, демонстрируя высокие производственные результаты на фоне роста цен на золото, вышеперечисленные факторы будут компенсированы. Подробнее обзор смотрите на нашем портале.",8544.0,14.0,Полиметалла,полиметалл,Negative,2
1654,120482,https://t.me/finrangecom,2020-01-21 15:18:01+00:00,"​​НЛМК операционные результаты за 2019 г. Объем производства стали снизился на 10% по сравнению с аналогичным периодом 2018 г. - до 15,7 млн тонн. Отрицательная динамика обусловлена проведением ремонтных работ в доменном и конвертерном производстве НЛМК и меньшим объемом выплавки стали в дивизионе “Сортовой прокат РФ” на фоне низкого спроса на сортовую заготовку на экспортных рынках. К IV кв. 2019 г. ремонтные работы в доменном и конвертерном производстве были завершены и компании удалось увеличить производство на 1% кв/кв. На фоне отрицательной динамики производства, продажи группы снизились на 3% по сравнению с 2018 г. - до 17, 1 млн тонн. Но благодаря решению перевести американское подразделение НЛМК на снабжение слябами от третьих лиц и реализации, накопившихся к концу 2018 г. запасов, компания смогла частично компенсировать снижение продаж. НЛМК продемонстрировала слабые операционные показатели. Завершение ремонтных работ в доменном и конвертерном производстве позволит компании нарастить производство в будущем, но валютные риски продолжат оказывать негативное влияние, как на финансовые, так и на операционные показатели. Таким образом, мы ожидаем слабые финансовые показатели за IV кв. 2019 г. и сохраняем свое мнение по НЛМК и металлургическому сектору в целом. Подробнее обзор смотрите на портале.",8077.0,12.0,НЛМК,нлмк,Negative,2
1655,120492,https://t.me/finrangecom,2020-01-14 12:04:53+00:00,"​​АЛРОСА: результаты продаж за декабрь 2019 г. Компания опубликовала данные по продажам за декабрь 2019 г. АЛРОСА реализовала алмазно-бриллиантовую продукцию на общую сумму $363,8 млн, тем самым увеличив результаты год к году на 11%. Продажи алмазного сырья составили $352,1 млн, бриллиантов − $11,6 млн. По итогам прошедшего года продажи алмазно-бриллиантовой продукции компании составили $3,3 млрд, сократившись на 26%. По нашим оценкам, в рублях продажи упали приблизительно на 29,6%. В связи с этим, мы ожидаем снижение финансовых результатов в 2019 г. и падения дивидендов. Подробнее обзор с графиками смотрите на нашем портале.",9367.0,20.0,АЛРОСА,алроса,Negative,2
1656,120496,https://t.me/finrangecom,2019-12-24 13:59:11+00:00,"​​Совет директоров Газпром утвердил новую дивидендную политику, но не дал никакой конкретики. Мы сохраняем акции в портфеле со смешанной стратегией, котировки Газпром пробили локальный нисходящий тренд. Дойдём до 270 рублей?",15819.0,17.0,Газпром,газпром,Negative,2
1657,120512,https://t.me/finrangecom,2019-12-12 08:58:10+00:00,​​Акции Газпрома сегодня растут более чем на 2% в ожидании новой дивидендной политики. Как считаете обрадует нас сегодня менеджмент компании?,7697.0,10.0,Газпрома,газпром,Positive,1
1658,120514,https://t.me/finrangecom,2019-12-10 12:31:12+00:00,"​​​​Продажи АЛРОСА за ноябрь 2019 г. выросли из-за эффекта низкой базы. Закрываем позицию Компания реализовала алмазно-бриллиантовую продукцию на общую сумму $287,8 млн, увеличив продажи год к году на 5%. По словам менеджмента, наступает постепенное восстановление баланса в секторе огранки, в основном в Индии. Положительное влияние на объемы реализации оказывает некоторое оживление спроса на конечную продукцию у потребителей в ключевых регионах мира», - прокомментировал итоги ноябрьских продаж заместитель генерального директора АЛРОСА Евгений Агуреев. Всего по итогам 9 мес. 2019 г. продажи составили $2,974 млрд, что на 29% ниже уровня 2018 г. На фоне роста продаж, мы закрываем короткую позицию по 80 руб., на этот раз сделка нам принесла минус. Мы остаёмся в стороне по отношению к акциям также хотим отметить, что рост год к году связан с более низкой базой в прошлом году из-за слабого спроса, вызванного на мелкоразмерное сырье. И нужно помнить, что рубль продолжает укрепляться, а для экспортёра такого уровня, это сказывает негативно.",10217.0,19.0,АЛРОСА,алроса,Positive,1
1659,120527,https://t.me/finrangecom,2019-11-28 12:08:42+00:00,"​​Интервью главы ФосАгро Андрея Гурьева. Рост свободного денежного потока? По словам главы компании Андрея Гурьева, ФосАгро планирует снизить или как минимум сохранить объём капитальных затрат в 2020 г. «Общий объем капвложений в развитие производственных мощностей без учета капитализированных ремонтов в 2020 г. не превысит уровень 2019 г. - 36 млрд руб.», - сказал он. Также генеральный директор компании сообщил, что не исключает «взрывного» роста спроса на удобрения в Бразилии на фоне новых планов правительства значительно увеличить площади посевов, на 30 млн гектаров в следующие 3-4 года. «Это колоссальная цифра, это говорит о возможном взрывном спросе на минеральные удобрения именно в этом секторе. Сигнал позитивный, это значит, спрос будет очень сильный в следующий цикл», - сказал Гурьев. Он отметил, что компания планировала на 2020 г. рост продаж в Бразилии на 4,5-5,5%, но в случае быстрого проведения реформ эта цифра может увеличиться и продолжить рост и в 2021 г. Бразилия является для компании вторым основным рынком сбыта. Таким образом, при сохранении уровня капитальных затрат и роста операционного денежного потока на фоне спроса со стороны Бразилии, увеличится FCF, которому ФосАгро привязала новую дивидендную политику. О новой дивполитике мы писали в конце сентября. В связи с вышеперечисленным, наше мнение о компании остается прежним. Мы сохраняем акции в нашем консервативном портфеле в объеме 10%, купленные по 2290 руб.",7885.0,39.0,ФосАгро,фосагро,Neutral,0
1660,120552,https://t.me/finrangecom,2019-11-07 05:21:18+00:00,"​​Полюс: Финансовые результаты за III кв. 2019 г. по МСФО Выручка золотодобытчика увеличилась на 29% по сравнению с аналогичным периодом прошлого года – до $1 070 млн, операционная прибыль достигла $590 млн, что 33% больше показателя прошлого года. Чистая прибыль Полюса за июнь - сентябрь выросла на 29% – до $459 млн. Сильные финансовые показатели обусловлены ростом цен на золото и сезонным увеличением выпуска аффинированного золота на россыпных месторождениях и ростом производства на Куранахе, Наталке и Вернинском. Полюс отчитался о сильных финансовых результатах, что было в рамках наших ожиданий, исходя из операционных показателей. Компания продолжает инвестировать в собственные активы, что позволяет ей увеличивать производственные результаты несмотря на укрепление рубля на на фоне роста цен на золото. Таким, образом, наше мнение остается прежним, инвестиции в данную компанию целесообразны после коррекции акций Полюса. Подробный обзор с графиками смотрите на нашем портале.",7269.0,19.0,Полюса,полюс,Positive,1
1661,120563,https://t.me/finrangecom,2019-10-29 13:36:11+00:00,"​​Сегодня фиксируем прибыль по акциям Газпрома, продав 10% в портфеле по 253 руб. за акцию, тем самым получив доходность +11,21% за 11 дней. Согласной новой смешанной стратеги, мы покупали акции Газпрома в преддверии новой дивидендной политики, обсуждение которой запланировано на 28 ноября 2019 г. Полтора месяца назад мы писали в обзоре о перспективах компании, но тогда были другие рыночные настроения. Таким образом, мы решили не ждать день икс и забрать деньги с рынка. Сегодняшний рост пришёлся на новость о досрочном запуске экспортного газопровода в Китай Сила Сибири.",7909.0,9.0,Газпрома,газпром,Neutral,0
1662,120576,https://t.me/finrangecom,2019-10-21 14:13:29+00:00,"​​Сегодня акции Яндекса открылись гэпом вверх на новостях о предложении правительства ограничить долю голосующих акций на уровне почти 50%, как мы и ожидали! Правительство России подготовило отзыв на законопроект о значимых интернет-ресурсах, предусматривающий ограничение доли владения в них иностранных инвесторов до 20%. Кабинет готов поддержать документ, если в него будут внесены корректировки — иностранное участие в интернет-ресурсах в отношении голосующих акций должно быть допустимо на уровне 50% минус одна акция. В связи со снятием риска и в ожидании сильной финансовой отчётности за III кв. 2019 г., которая выйдет 25 октября в пятницу, мы сохраняем позицию в акциях Яндекса.",8268.0,10.0,Яндекса,яндекс,Positive,1
1663,120579,https://t.me/finrangecom,2019-10-18 20:49:41+00:00,"Акционеры Яндекса могут выдохнуть! Правительство предложило изменить законопроект о значимых сайтах. Как мы и прогнозировали в нашем разборе, ограничение владения иностранцев в интернет-компаниях планируют установить на уровне 50% минус одна акция. Сохраняем позицию в акциях Яндекса, ждём дальнейшего развития ситуации!",11900.0,106.0,Яндекса,яндекс,Neutral,0
1664,120580,https://t.me/finrangecom,2019-10-18 06:00:52+00:00,"​​​​​​#АЛРОСА опубликовала операционные результаты за III кв. 2019 г. Добыча алмазов увеличилась на 15% по сравнению с аналогичным периодом прошлого года – до 12,1 млн карат. Продажи алмазов за аналогичный период снизились на 3% по сравнению с 2018 г. – до 6,4 млн карат, алмазов ювелирного качества на 8% год к году – до 4,3 млн карат. Таким образом АЛРОСА увеличивает количество запасов и снижает маржу, что в свою очередь сказывается на финансовых результатах.",9594.0,12.0,АЛРОСА,алроса,Positive,1
1665,120588,https://t.me/finrangecom,2019-10-14 08:32:30+00:00,"​​Сегодня спекулятивно купили акции Яндекса по 1950 руб. после открытия рынка на 5% от основного портфеля, согласно нашей новой стратегии! Смотреть будем по ситуации, возможно фиксировать прибыль будем перед открытием американского рынка, если котировки покажут приличный рост! Подробности смотрите в нашем разборе в предыдущем посте.",7399.0,12.0,Яндекса,яндекс,Neutral,0
1666,120608,https://t.me/finrangecom,2019-10-01 10:23:57+00:00,"​​​​​​Акции Лукойла сегодня прибавили +3,5% на новостях о запуске новой программы обратного выкупа акций. Компания проведёт buyback на открытом рынке, сумма программы составит $3 млрд, что в свою очередь равняется 5,1% уставного капитала. Программа будет действовать с 1 октября 2019 г. по 30 декабря 2022 г. P.S.: обучение начнётся уже в эти выходные, количество мест ограничено!",8817.0,9.0,Лукойла,лукойл,Positive,1
1667,120624,https://t.me/finrangecom,2019-09-18 07:42:33+00:00,"​​​​ФосАгро — позитивные факторы сохраняются. Выбор подписчиков В этот раз в рубрике «Выбор компании по просьбе подписчиков» остановились на ФосАгро. Выручка по итогам отчётного периода увеличилась на 17% по сравнению с аналогичным переродом прошлого года – до 130,4 млрд руб., чистая прибыль составила 32,9 млрд руб., увеличившись на 235%. Высокие результаты обусловлены ростом продаж в Европу, сильный вклад пришёлся на внутренний рынок, а также благодаря улучшению оборачиваемости дебиторской задолженности после перепродажи торговой дебиторской задолженности. Дополнительный вклад в рост финансовых показателей внес доход полученный от переоценки валютных займов в размере 10,2 млрд руб. Чистый долг на отчетную дату составил 109,7 млрд руб., а долговая нагрузка сократилась почти в два раза – до 1,3х за счёт роста операционной прибили и переоценки валютных займов из-за укрепления рубля. Принимая во внимание стабильный денежный поток и позитивную динамику финансовых результатов, менеджмент ФосАгро представит варианты новой дивидендной политики на заседании 24 сентября, накануне Дня Инвестора, где планируется представить стратегию развития компании до 2025 г. Исходя из вышеперечисленного, позитивный взгляд на компанию сохраняется, как акции в моих портфелях. Учитывая положительные факторы, влияющие на цену удобрений в будущем, смену дивидендной политики и дальнейший рост производства за счёт запуска новых мощностей, ФосАгро выглядит привлекательной инвестицией для долгосрочных инвесторов. Подробный обзор с графиками смотрите здесь.",9275.0,52.0,ФосАгро,фосагро,Positive,1
1668,120634,https://t.me/finrangecom,2019-09-11 08:13:21+00:00,"​​#АЛРОСА опубликовала данные по продажам за август 2019 г. Компания реализовала алмазно-бриллиантовую продукцию на общую сумму $181,8 млн, что на 39% ниже аналогичного периода прошлого года. Всего в январе-августе 2019 г. АЛРОСА продала алмазно-бриллиантовую продукцию на $2,2 млрд. Это на 35% ниже показателя аналогичного периода 2018 г.",7296.0,9.0,АЛРОСА,алроса,Negative,2
1669,120635,https://t.me/finrangecom,2019-09-10 14:30:05+00:00,"​​Акции Сбербанка растут на новостях о дивидендах, обыкновенные в моменте выросли на 2,7%, «префы» прибавили 2,3%. Сегодня глава банка Герман Греф на встрече с президентом РФ Владимиром Путиным сообщил о планах выплачивать со следующего года 50% чистой прибыли в виде дивидендов. «Думаю, что в ближайшее время мы достигнем планки по достаточности капитала в 11,5%, и планируем со следующего года начинать выплату 50% дивидендов. Эти цифры еще существенно увеличатся», - сказал глава Сбербанка.",7608.0,9.0,Сбербанка,сбер,Positive,1
1670,120639,https://t.me/finrangecom,2019-09-05 16:54:51+00:00,"В Европе упали цены на газ, будут ли расти дивиденды Газпрома? Подготовил для вас не большой обзор компании",9349.0,22.0,Газпрома,газпром,Negative,2
1671,120687,https://t.me/finrangecom,2019-08-02 18:31:32+00:00,"​​#Ростелеком опубликовал финансовые результаты за II кв. 2019 г. Выручка компании выросла на 4% по сравнению с аналогичным периодом прошлого года – до 80,2 млрд руб., показатель OIBDA увеличился на 13% - до 27,2 млрд руб. Чистая прибыль выросла на 40% и составила 4,3 млрд руб. Объем свободного денежного потока компании составил 11,4 млрд руб. против отрицательного FCF в 832 млн руб. годом ранее. Сильные финансовые результаты объясняются увеличением доходов от VPN-сервисов, облачных услуг, ШПД-услуг и платного ТВ. Компания активно развивает услуги виртуальной ИТ-инфраструктуры, ведет значительный спрос со стороны бизнеса и государства. Также компания представила рынку Solar MSS – обновлённую экосистему кибербезопасности, которая включает девять взаимоинтегрированных управляемых сервисов.",7218.0,12.0,Ростелеком,ростелеком,Positive,1
1672,120691,https://t.me/finrangecom,2019-07-31 07:39:57+00:00,"​​​​#Сбербанк: финансовые результаты за II кв. 2019 г. по МСФО Прибыль банка выросла на 16,3% по сравнению с аналогичным периодом прошлого года – до 250 млрд руб., за I пол. 2019 г. чистая прибыль составила 476,9 млрд руб., увеличившись на 11,6%. Рентабельность капитала составила почти 25%, активов – 3,4%. Сильные финансовые результаты обусловлены ростом и улучшением качества кредитного портфеля, также большой вклад внесли чистые процентные и комиссионные доходы.",6038.0,13.0,Сбербанк,сбер,Positive,1
1673,120719,https://t.me/finrangecom,2019-07-08 15:16:10+00:00,"​​Сегодня продал 10% по 101 и купил на 10% от портфеля акций по 268,5 руб. Таким образом на заменил облигации c доходностью 7,08% на акции с гарантированной дивидендной доходностью 10,42%. P.S.: Подробный анализ инвестидеи по акциям МТС смотрите в предыдущем посте.",7378.0,55.0,МТС,мтс,Positive,1
1674,120727,https://t.me/finrangecom,2019-07-03 07:01:01+00:00,"​​Акции продолжают снижаться на фоне укрепления рубля и падения продаж. Менеджмент компании сообщил, что объём продаж по тогам 2019 г., будет ниже запланированных 38 млн карат на фоне пассивного состояния рынка алмазов, отягощенного избыточными запасами бриллиантов. «Что касается озвученных планов по реализации, очевидно, что у нас не стоит сейчас задача максимизировать продажи любой ценой. Мы не гонимся сейчас за этим показателем (38 млн карат), по факту он будет отличаться», - сказал Евгений Агуреев, директор сбытовой организации (ЕСО) «АЛРОСА».",6707.0,13.0,АЛРОСА,алроса,Negative,2
1675,120736,https://t.me/finrangecom,2019-06-25 15:47:28+00:00,"​​Сегодня обновила дивидендную политику. Компания будет направлять 100% свободного денежного потока на дивиденды: 100% от FCF, если значение показателя чистый долг/EBITDA на конец первого полугодия или года соответствует диапазону 0,0х-0,5х (не включая 0,5х). От 70% до 100% FCF, при net debt/EBITDA в диапазоне 0,5х-1,0х (не включая 1,0х). От 50% до 70% FCF, при долговой нагрузке в районе 1,0х-1,5х. Несмотря на это, считаю, что не стоит покупать акции компании, свободные денежный поток будет снижаться на фоне падения продаж и укрепления рубля. Подробный анализ АЛРОСА делал несколько недель назад.",6444.0,16.0,АЛРОСА,алроса,Positive,1
1676,120744,https://t.me/finrangecom,2019-06-19 11:41:56+00:00,"​​На индивидуальный инвестиционный счёт набрал облигаций, долгосрочных инвестиционных идей в акциях пока не наблюдаю. Хотел включить акции МТС после дивидендной отсечки, не рассчитывал, что они так быстро вырастут, планировал в районе 250 руб. покупать, на тот момент, кода писал, акции торговались по 260 руб. Также ждал ценные бумаги Полюса по 4700 руб., котировкам не хватило всего 50 руб., когда опомнился, акции уже стоили 5000 руб. – брать не стал.",6460.0,38.0,МТС,мтс,Negative,2
1677,120755,https://t.me/finrangecom,2019-06-10 15:24:16+00:00,​​#Магнит по-прежнему оценивается вблизки своих исторических минимумов.,5560.0,9.0,Магнит,магнит,Negative,2
1678,120797,https://t.me/finrangecom,2019-05-14 12:55:18+00:00,"​​#Газпром +8,5%. Акции компании растут на фоне заявления: “Менеджмент рекомендовал дивиденд на акцию в размере 16,6 руб. на акцию"".",4421.0,10.0,Газпром,газпром,Positive,1
1679,120822,https://t.me/finrangecom,2019-04-16 10:30:26+00:00,"​​Акции Магнита вернулись к цене моей покупки - 3500 руб. Если кто не помнит, то я писал ранее о том, что сократил половину позиции по 4200 руб. и, если цена вернётся к 3500 руб. вновь с удовольствием увеличу долю. В связи с этим, снова довожу долю до 5%, купив акции по 3476 руб. P.S.: Текущая дивидендная доходность по финальным дивидендам составляет 4,8%.",6332.0,14.0,Магнита,магнит,Positive,1
1680,120830,https://t.me/finrangecom,2019-04-09 05:01:04+00:00,"​​Пока набирал Газпром нефть, пропустили хорошую точку входа по материнской компании. К тому же Газпром отчитался о финансовых результатах за 2018 г. по РСБУ. Газовый гигант увеличил выручку в 2018 г. с 4,3 трлн руб. – до 8,2 трлн руб. Прибыль от продаж составила 1 трлн руб., увеличившись в 2,7 раза, чистая прибыль по РСБУ выросла в 9,3 раза по сравнению с прошлым годом и составила рекордные 933,2 млрд руб. Сильные финансовые результаты обусловлены увеличением выручки от продажи газа, которая составила 3,6 трлн руб. по сравнению с 2017 г. – 2,8 трлн руб., а также от продажи газового конденсата.",5102.0,3.0,Газпром,газпром,Positive,1
1681,120831,https://t.me/finrangecom,2019-04-08 14:05:05+00:00,"​​Сегодня обыкновенные акции Сбербанка дошли до моей цели в 230 руб. за бумагу. Я решил не рисковать и забрать полученную прибыль в размере 11,6% за 38 дней. Напомню, я покупал обыкновенные акции Сбербанка по 206 руб. на 10% от портфеля.",5306.0,5.0,Сбербанка,сбер,Positive,1
1682,120833,https://t.me/finrangecom,2019-04-05 14:32:29+00:00,"​​​​Сбербанк сегодня отчитался о финансовых результатах за I кв. 2018 г. по РСБУ. Чистая прибыль увеличилась на 11,4% по сравнению с аналогичным периодом прошлого года – до 218,2 млрд руб. В марте чистая прибыль банка составила 74,4 млрд руб., что на 11,4% больше прибыли за март 2018 г. Учитывая рост прибыли и вчерашний график оценки, сохраняю акции Сбербанка у себя в портфеле Но хочу отметить, что цена подходит к моим целевым значениям – 230 руб. за акцию.",7783.0,5.0,Сбербанка,сбер,Positive,1
1683,120834,https://t.me/finrangecom,2019-04-05 05:00:58+00:00,​​Динамика балансовой стоимости Сбербанка. Банк по-прежнему оценивается ниже своего среднего показателя P/BV за 15 лет.,5720.0,10.0,Сбербанка,сбер,Negative,2
1684,120842,https://t.me/finrangecom,2019-03-29 11:14:53+00:00,"​​Отличное завершение очередного месяца, давно мой портфель не был зелёненьким, общую картину портят акции Магнита. Итоги по инвестиционному портфелю за март 2019 г. подведу на выходных.",4201.0,6.0,Магнита,магнит,Positive,1
1685,120846,https://t.me/finrangecom,2019-03-27 15:04:35+00:00,"​​Пока котировки ВТБ топчутся на месте, банк продолжает зарабатывать. Чистая прибыль ВТБ за январь-февраль 2019 г. по РСБУ выросла на 76% по сравнению с аналогичным периодом прошлого года - до 50,2 млрд руб. Так что, продолжаю держать акции ВТБ в портфеле",4259.0,6.0,ВТБ,втб,Positive,1
1686,120852,https://t.me/finrangecom,2019-03-24 09:01:37+00:00,Подготовил для вас детальный обзор по компании ФосАгро.,13911.0,37.0,ФосАгро,фосагро,Neutral,0
1687,120855,https://t.me/finrangecom,2019-03-21 06:54:36+00:00,​​Текущий состав портфеля Остатки денежных средств направил на увеличение доли в Газпром нефти несколько дней назад. Теперь 100% портфеля в акциях.,4796.0,25.0,Газпром,газпром,Neutral,0
1688,120857,https://t.me/finrangecom,2019-03-19 13:02:47+00:00,"​​Сегодня довёл долю акций Газпром нефти в портфеле до 10%, купив ценные бумаги по 320 руб., на данный момент средняя цена около 330 руб. Котировки Газпром нефти за месяц снизить на 8%, когда в тоже время цены на нефть выросли почти на 10%. Когда такое расхождение - самое время покупать!",5004.0,19.0,Газпром,газпром,Neutral,0
1689,120900,https://t.me/finrangecom,2019-02-07 08:10:47+00:00,"​​Магнит опубликовал финансовые результаты по итогам 2018 г. Выручка компании увеличилась на 8,2% по сравнению с прошлым годом - до 1,2 трлн руб., EBITDA снизилась на 2%, чистая прибыль на 4,9%. Но в IV кв. 2018 г., когда новый менеджмент начал работать в полную силу, финансовые показатели продемонстрировали рост. Выручка в октябре-декабре выросла на 9,7%, чистая прибыль на 7,1%. Потребители быстро отреагировали на программу трансформации Магнита, это привело к росту LFL-продаж сети в первые за два года. В принципе результаты не плохие, кроме незначительного снижения маржи, но думаю показательнее будет первое полугодие 2019 г., так как новая команда топ-менеджеров, которых привлекли в конце 2018 г. – начале 2019 г. начнёт работать в полную силу. Также сегодня в 17:00 по мск состоится конференц-звонок с участием менеджмента Магнита, посвященный операционным и неаудированным финансовым результатам деятельности за 4 квартал и 2018 г. Звонок бесплатный, тел. 81080028675011.",4395.0,6.0,Магнита,магнит,Positive,1
1690,120901,https://t.me/finrangecom,2019-02-06 14:20:58+00:00,"​​Завтра день Х для акционеров Магнита. Напоминаю, в четверг ритейл опубликует неаудированные финансовые результаты деятельности за 2018 г. Если завтра не будет сюрпризов и прогнозы менеджмента будут оптимистичны, возможно увеличу долю акций в портфеле, которые я покупал по 3500₽.",3850.0,7.0,Магнита,магнит,Positive,0
1691,120919,https://t.me/finrangecom,2019-01-18 07:34:25+00:00,"​​Зафиксировал часть прибыли в акциях Магнита, продав 2,5% от портфеля по 4200 руб. Итог: доходность позиции составила 20%. Первая моя сделка в текущем году!",4014.0,6.0,Магнита,магнит,Positive,1
1692,120921,https://t.me/finrangecom,2019-01-16 13:18:35+00:00,​​Сегодня акциям Магнита не хватило одного рубля до 4000 руб. за штуку. Скорее всего будет откат в район 3700 руб. после такого стремительного роста (+13% с начала года). Лично я пока долю продавать не собираюсь. На данный момент акции Магнита занимают 5% в моём портфеле.,3680.0,5.0,Магнита,магнит,Negative,2
1693,120939,https://t.me/finrangecom,2018-12-07 11:05:44+00:00,"​​Акционеры Магнита утвердили дивиденды в размере 137,4 руб. за акцию по итогам 9 мес. 2018 г. Общая сумма дивидендов составит 14 млрд рублей. Текущая дивидендная доходность 3,6%. Дата закрытия реестра акционеров для получения дивидендов - 21 декабря.",5.0,0.0,Магнита,магнит,Neutral,0
